"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene_name","GeneID","orgdb_symbol","orgdb_old_MXAN","orgdb_Name","iMat"
"1229","WP_011551704.1",455.988015054668,-1.42097055967701,0.418297215870095,-3.39703566212189,0.000681200887264834,0.00393474879643082,"MXAN_RS07745",41359038,"MXAN_RS07745","MXAN_1593","DUF559 domain-containing protein",-1
"1230","WP_011551705.1",153.232148076682,-0.0538486487808373,0.829849051500778,-0.0648896913040417,0.948261828443876,0.968500409042056,"MXAN_RS07750",41359039,"MXAN_RS07750","MXAN_1594","PheA/TfdB family FAD-binding monooxygenase",0
"1231","WP_011551706.1",327.61843823625,-0.632110346528123,0.318126341700557,-1.98697895669108,0.0469247288491908,0.11540267897922,"MXAN_RS07755",41359040,"MXAN_RS07755","MXAN_1595","epimerase",0
"1232","WP_011551707.1",560.345602930725,-0.105615255865344,0.267377791496936,-0.39500384558511,0.692840049911354,0.792654183110217,"MXAN_RS07760",41359041,"MXAN_RS07760","MXAN_1596","acyltransferase",0
"1233","WP_011551708.1",733.918642058602,-1.04588613848885,0.27996606906052,-3.73576034409641,0.000187148842565649,0.00132406845392185,"MXAN_RS07765",41359042,"MXAN_RS07765","MXAN_1597","ABC transporter ATP-binding protein",-1
"1234","WP_011551709.1",178.244672954612,-0.441480436757618,0.508780560703847,-0.867722690007799,0.385546161353328,0.531359719577157,"MXAN_RS07770",41359043,"MXAN_RS07770","MXAN_1598","ABC transporter permease",0
"1235","WP_011551710.1",341.184840769567,-0.25841250147645,0.419576034473999,-0.615889565285606,0.537967408900207,0.669762134549472,"MXAN_RS07775",41359044,"MXAN_RS07775","MXAN_1599","class I SAM-dependent methyltransferase",0
"1236","WP_011551711.1",395.277928799102,-0.0474059489339697,0.350679462193764,-0.135183134585099,0.89246708133642,0.932442546263225,"MXAN_RS07780",41359045,"MXAN_RS07780","MXAN_1600","pyridoxal phosphate-dependent aminotransferase",0
"1237","WP_011551712.1",233.001274210044,-0.60503081892302,0.375575185626817,-1.61094460464222,0.107191796858423,0.211953707934403,"MXAN_RS07785",41359046,"MXAN_RS07785","MXAN_1601","fatty acid desaturase",0
"1238","WP_011551713.1",468.402811291359,-0.484217174540246,0.344200063146586,-1.40678990617741,0.159489696546076,0.282311970149441,"MXAN_RS07790",41359047,"MXAN_RS07790","MXAN_1602","class I SAM-dependent methyltransferase",0
"1239","WP_011551715.1",1477.26582890987,-0.354902655596911,0.216800076090983,-1.63700429444486,0.101629572259326,0.204416048581149,"MXAN_RS07800",41359049,"MXAN_RS07800","MXAN_1604","ABC transporter permease",0
"1240","WP_011551716.1",497.241213761734,-0.257152540986404,0.309347073856061,-0.831275168634881,0.405818198974998,0.549841370258889,"MXAN_RS07805",41359050,"MXAN_RS07805","MXAN_1605","ABC transporter permease",0
"1241","WP_011551717.1",703.537979602567,-0.263657902349811,0.255813277356455,-1.03066543329737,0.302697739917129,0.448901433016021,"MXAN_RS07810",41359051,"MXAN_RS07810","MXAN_1606","outer membrane lipoprotein-sorting protein",0
"1242","WP_011551719.1",370.835755723127,-0.138801971634902,0.358503284256512,-0.38717071148388,0.698629831393778,0.796008294995788,"MXAN_RS07820",41359053,"MXAN_RS07820","MXAN_1608","hypothetical protein",0
"1243","WP_011551720.1",56.3853163584095,0.193071838820569,0.549758009804738,0.351194226145324,0.72544264147508,0.815243426201808,"MXAN_RS37465",41364828,NA,NA,NA,0
"1244","WP_011551721.1",194.411029455681,-1.1274109244841,0.358238016459927,-3.14710017553433,0.00164898456163237,0.0081926118343249,"MXAN_RS07825",41359054,"MXAN_RS07825","MXAN_1610","aromatic ring-hydroxylating dioxygenase subunit alpha",-1
"1245","WP_011551722.1",107.525570614315,-0.0469970380248548,0.451084296785041,-0.104186819093041,0.917021093883431,0.948771107123532,"MXAN_RS07830",41359055,"MXAN_RS07830","MXAN_1611","cytochrome c",0
"1246","WP_011551723.1",1528.46347413457,0.0733344430028538,0.269801507226707,0.271808870738565,0.785768984070505,0.860164268344694,"MXAN_RS07835",41359056,"MXAN_RS07835","MXAN_1612","hypothetical protein",0
"1247","WP_011551725.1",125.74225873564,-0.212618634797541,0.620612235417573,-0.342594977449134,0.731903181071458,0.819577230971832,"MXAN_RS07845",41359058,"MXAN_RS07845","MXAN_1614","TldD/PmbA family protein",0
"1248","WP_011551726.1",400.881086559326,-0.363709832801983,0.329419054162943,-1.10409470310141,0.269552058768668,0.412682345473204,"MXAN_RS07850",41359059,"MXAN_RS07850","MXAN_1615","TldD/PmbA family protein",0
"1249","WP_011551727.1",741.637116930616,-0.355480995241966,0.273298282014681,-1.30070702465254,0.193358756882498,0.325063477354792,"MXAN_RS07855",41359060,"MXAN_RS07855","MXAN_1616","hypothetical protein",0
"1250","WP_011551728.1",1677.7654424181,-0.303946763447018,0.319764085510038,-0.950534400891862,0.341840782773012,0.488718845246644,"MXAN_RS07860",41359061,"MXAN_RS07860","MXAN_1617","cold-shock protein",0
"1251","WP_011551729.1",2367.5122335836,1.15031774262032,0.347519570535148,3.31008046783937,0.00093269153759185,0.00508881819916503,"MXAN_RS07865",41359062,"MXAN_RS07865","MXAN_1618","hypothetical protein",0
"1252","WP_011551730.1",238.320799789795,0.160479367236342,0.301283659923405,0.532652077039759,0.594274445624012,0.717816863241905,"MXAN_RS07870",41359063,"MXAN_RS07870","MXAN_1619","HTH domain-containing protein",0
"1253","WP_011551731.1",223.400471023067,0.443634484041868,0.493773643020755,0.89845719858162,0.368941854044468,0.515277323919828,"MXAN_RS07875",41359064,"MXAN_RS07875","MXAN_1620","DNA polymerase II",0
"1254","WP_011551732.1",321.209039370465,-1.18942343876867,0.314344573969275,-3.78382048638425,0.000154439233712081,0.00112737368592156,"MXAN_RS07880",41359065,"MXAN_RS07880","MXAN_1621","hypothetical protein",-1
"1255","WP_011551734.1",4631.82664472307,0.652753924018775,0.341931259863883,1.9090209075316,0.056259394618896,0.13135242045932,"MXAN_RS07895",41359068,"MXAN_RS07895","MXAN_1623","insulinase family protein",0
"1256","WP_011551735.1",1820.90426543556,0.0579165503035176,0.344216492314075,0.168256174810684,0.866381749697566,0.915083638736685,"MXAN_RS07900",41359069,"MXAN_RS07900","MXAN_1624","insulinase family protein",0
"1257","WP_011551737.1",179.107910867731,0.241447601283764,0.338982620038346,0.71227132900339,0.47629677464634,0.616021222614101,"MXAN_RS07910",41359071,"MXAN_RS07910","MXAN_1626","hypothetical protein",0
"1258","WP_011551738.1",2398.61557847345,0.347796888292346,0.383384255884542,0.907175719800781,0.364313881296722,0.510977856707205,"MXAN_RS07915",41359072,"MXAN_RS07915","MXAN_1627","SMI1/KNR4 family protein",0
"1259","WP_011551739.1",144.17855308679,-0.926744419198937,0.367870208867273,-2.51921573658416,0.0117616567836863,0.0400442573598728,"MXAN_RS07920",41359073,"MXAN_RS07920","MXAN_1628","hypothetical protein",-1
"1260","WP_011551743.1",2018.20014504977,-0.970750076982594,0.281725886344276,-3.44572552270299,0.000569528517435071,0.00337747075184602,"MXAN_RS07935",41359076,"MXAN_RS07935","MXAN_1632","right-handed parallel beta-helix repeat-containing protein",-1
"1261","WP_011551744.1",585.689037314573,-0.0465048596094651,0.309383856320009,-0.150314435157092,0.880516544773038,0.924381400065662,"MXAN_RS07940",41359077,"MXAN_RS07940","MXAN_1633","N-acetyltransferase",0
"1262","WP_011551751.1",158.686390915428,0.597546011887986,0.525778129983605,1.13649841598893,0.255748028119674,0.397823851415954,"MXAN_RS07965",41359082,"MXAN_RS07965","MXAN_1640","dolichyl-phosphate-mannose--protein mannosyltransferase",0
"1263","WP_011551752.1",63.6480927692613,0.426189043416588,0.708407542441011,0.601615620788054,0.547430028484409,0.677747094194405,"MXAN_RS07970",41359083,"MXAN_RS07970","MXAN_1641","hypothetical protein",0
"1264","WP_011551754.1",188.674373032293,1.87855469351628,0.37857358918786,4.96219162447723,6.97021769780205e-07,9.86278647957986e-06,"MXAN_RS07980",41359085,"MXAN_RS07980","MXAN_1643","Rrf2 family transcriptional regulator",1
"1265","WP_011551755.1",889.38041464601,1.46759309224641,0.302787019376569,4.84694850944452,1.25374950861405e-06,1.65192884586222e-05,"MXAN_RS07985",41359086,"MXAN_RS07985","MXAN_1644","alpha/beta hydrolase",1
"1266","WP_011551756.1",134.095763565459,-0.142014719630854,0.399809670375536,-0.355205814550363,0.722435409015536,0.813581043230275,"MXAN_RS07990",41359087,"MXAN_RS07990","MXAN_1645","lysoplasmalogenase",0
"1267","WP_011551757.1",151.659240233598,0.443401536161651,0.40093834911212,1.10590951736985,0.268765684965522,0.412119344703474,"MXAN_RS07995",41359088,"MXAN_RS07995","MXAN_1646","O-acetyl-ADP-ribose deacetylase",0
"1268","WP_011551758.1",190.922723704842,0.0120369289221752,0.326578302753326,0.0368577116749457,0.970598458013295,0.981693741859438,"MXAN_RS08000",41359089,"MXAN_RS08000","MXAN_1647","DinB family protein",0
"1269","WP_011551759.1",120.61213559197,-0.63231317571004,0.430274560716914,-1.46955742551104,0.141681658137915,0.258835712149622,"MXAN_RS08005",41359090,"MXAN_RS08005","MXAN_1648","DUF2652 domain-containing protein",0
"1270","WP_011551760.1",72.4166531690411,0.687856481862475,0.838739390210124,0.820107520752245,0.412154815226384,0.55634844891773,"MXAN_RS08010",41359091,"MXAN_RS08010","MXAN_1649","carboxylesterase/lipase family protein",0
"1271","WP_011551761.1",6427.66014552633,-2.56601341033222,0.393493747750826,-6.52110338474071,6.97920564786613e-11,2.14704045176096e-09,"MXAN_RS08015",41359092,"MXAN_RS08015","MXAN_1650","peptidase S1",-1
"1272","WP_011551762.1",785.446729935435,1.36544544935804,0.38081927633418,3.58554709336672,0.000336372293374886,0.00218762055102019,"MXAN_RS08020",41359093,"MXAN_RS08020","MXAN_1651","hypothetical protein",1
"1273","WP_011551763.1",353.207477302404,-0.00544678311428067,0.288446216092268,-0.0188831844912757,0.984934293982431,0.989895867465202,"MXAN_RS08025",41359094,"MXAN_RS08025","MXAN_1652","DUF1801 domain-containing protein",0
"1274","WP_011551764.1",44.6047563643331,1.23514257708345,0.667481711734876,1.850451563494,0.0642484930381996,0.145257668555859,"MXAN_RS08030",41359095,"MXAN_RS08030","MXAN_1653","acyl-CoA desaturase",1
"1275","WP_011551765.1",119.778577160494,0.388737885076658,0.386438984643762,1.00594893508225,0.314440134850997,0.461612051397149,"MXAN_RS08035",41359096,"MXAN_RS08035","MXAN_1654","TetR/AcrR family transcriptional regulator",0
"1276","WP_011551767.1",44.4399336163223,1.22267002849708,0.571964498256548,2.13766769130601,0.032543723514508,0.0872602329721692,"MXAN_RS08040",41359097,"MXAN_RS08040","MXAN_1656","hypothetical protein",1
"1277","WP_011551768.1",101.159726506075,-0.0598109412953157,0.379180994014202,-0.157737181555771,0.874663900599654,0.920621496720974,"MXAN_RS08045",41359098,"MXAN_RS08045","MXAN_1657","hypothetical protein",0
"1278","WP_011551770.1",82.2889856320955,0.659220074132033,0.431355711564863,1.52825164118154,0.126450071571248,0.239189525994364,"MXAN_RS08055",41359100,"MXAN_RS08055","MXAN_1659","type II toxin-antitoxin system PemK/MazF family toxin",0
"1279","WP_011551772.1",21.6109948372196,1.1875758041518,0.875383137508061,1.35663545854042,0.174897069264699,0.301681027359961,"MXAN_RS08065",41359102,"MXAN_RS08065","MXAN_1661","RNA polymerase sigma factor",0
"1280","WP_011551774.1",151.319596089373,-0.749248371677804,0.351153397417966,-2.13367826478979,0.0328691264590012,0.0879957849374427,"MXAN_RS08070",41359103,"MXAN_RS08070","MXAN_1663","hypothetical protein",0
"1281","WP_011551776.1",84.3156025198884,0.798349188447558,0.465724131478271,1.71421048317486,0.0864900762844766,0.180935979258145,"MXAN_RS08080",41359105,"MXAN_RS08080","MXAN_1665","hypothetical protein",0
"1282","WP_011551777.1",28.5848231188778,1.86228093022357,0.946008425992616,1.968566958872,0.0490028399235738,0.119026637262371,"MXAN_RS08085",41359106,"MXAN_RS08085","MXAN_1666","dienelactone hydrolase",1
"1283","WP_011551778.1",225.814283089597,-0.00700696301024893,0.324087587955707,-0.0216205842823162,0.982750613486062,0.988921506649015,"MXAN_RS08090",41359107,"MXAN_RS08090","MXAN_1667","AraC family transcriptional regulator",0
"1284","WP_011551780.1",17.9687314626643,0.526395756450705,0.94998898600262,0.554107220406504,0.57950546895472,0.705169024645413,"MXAN_RS08100",41359109,"MXAN_RS08100","MXAN_1669","hypothetical protein",0
"1285","WP_011551782.1",2093.75975549085,0.570749974955624,0.351449291086294,1.62398954680345,0.104378039520735,0.208362998359612,"MXAN_RS08105",41359110,"MXAN_RS08105","MXAN_1671","sodium-translocating pyrophosphatase",0
"1286","WP_011551783.1",431.186837014436,-0.166033326872349,0.36595488542184,-0.453698894280263,0.650045562879403,0.762591755839627,"MXAN_RS08110",41359111,"MXAN_RS08110","MXAN_1672","hypothetical protein",0
"1287","WP_011551784.1",333.986484623719,-0.278437268574699,0.34882669705023,-0.798210890763917,0.424748118454269,0.56756627579375,"MXAN_RS08115",41359112,"MXAN_RS08115","MXAN_1673","hypothetical protein",0
"1288","WP_011551785.1",119.655775578727,-1.34725776450092,0.457851415936262,-2.94256546470629,0.00325504955815022,0.0143051954752635,"MXAN_RS08120",41359113,"MXAN_RS08120","MXAN_1674","NAD-dependent epimerase",-1
"1289","WP_011551786.1",529.409816607341,-0.750066159849076,0.292107506232896,-2.56777434281696,0.0102353761650008,0.0358394192850713,"MXAN_RS08125",41359114,"MXAN_RS08125","MXAN_1675","hypothetical protein",0
"1290","WP_011551787.1",940.0443928529,-0.732561698388191,0.271735398312566,-2.69586407563124,0.00702063085105024,0.0266405105697066,"MXAN_RS08130",41359115,"MXAN_RS08130","MXAN_1676","FAD-binding oxidoreductase",0
"1291","WP_011551788.1",74.6778555540688,0.373932012052292,0.736357589873333,0.507813075053134,0.61158443939974,0.731798640719501,"MXAN_RS08135",41359116,"MXAN_RS08135","MXAN_1677","TetR family transcriptional regulator",0
"1292","WP_011551789.1",701.263484886041,0.490798190706464,0.333514135198249,1.47159637001509,0.141129906399651,0.258268525828122,"MXAN_RS08140",41359117,"MXAN_RS08140","MXAN_1678","deoxyhypusine synthase",0
"1293","WP_011551790.1",101.512035329686,0.00608277204475939,0.537216742123309,0.0113227521925651,0.990965943874936,0.993127736946217,"MXAN_RS08145",41359118,"MXAN_RS08145","MXAN_1679","sensor histidine kinase",0
"1294","WP_011551791.1",39.4539100716929,0.152656604692387,0.869030591296021,0.175663096582968,0.860558629069034,0.910923120263397,"MXAN_RS08150",41359119,"MXAN_RS08150","MXAN_1680","DNA-binding response regulator",0
"1295","WP_011551792.1",39.3871509028778,2.39780210651131,0.860105777134168,2.78779909431683,0.00530674426437558,0.0212609155382629,"MXAN_RS08155",41359120,"MXAN_RS08155","MXAN_1681","alpha/beta hydrolase",1
"1296","WP_011551794.1",53.6189204421158,1.89355936202109,0.78588297730608,2.40946733381604,0.0159758261631351,0.0506161587840593,"MXAN_RS08165",41359122,"MXAN_RS08165","MXAN_1683","LysR family transcriptional regulator",1
"1297","WP_011551795.1",142.179512809752,0.406139454051915,0.347655672516808,1.16822329148758,0.242716707757078,0.382561947199,"MXAN_RS08170",41359123,"MXAN_RS08170","MXAN_1684","DUF1801 domain-containing protein",0
"1298","WP_011551797.1",84.4920647367067,0.557098548903437,0.565307902796564,0.98547808397421,0.324389291397666,0.471099390310077,"MXAN_RS08175",41359124,"MXAN_RS08175","MXAN_1686","GNAT family N-acetyltransferase",0
"1299","WP_011551800.1",835.074889350109,-2.82329910595101,0.389575287165812,-7.24712064384452,4.25724741303159e-13,1.9300455212632e-11,"MXAN_RS08190",41359127,"MXAN_RS08190","MXAN_1689","hypothetical protein",-1
"1300","WP_011551803.1",80.6533306686262,-0.76362224631423,0.481844155414097,-1.58479092821614,0.113013844234008,0.220554204929079,"MXAN_RS08205",41359130,"MXAN_RS08205","MXAN_1692","RidA family protein",0
"1301","WP_011551804.1",441.752281561998,-0.668079122354502,0.275503639722304,-2.42493755446533,0.0153110201305392,0.049027992434733,"MXAN_RS08210",41359131,"MXAN_RS08210","MXAN_1693","hypothetical protein",0
